,0
4848,-0.515625
4849,-0.28125
4850,-0.21875
4851,-0.453125
4852,-0.734375
4853,-0.5
4854,-0.546875
4855,-0.375
4856,-0.484375
4857,-0.28125
4858,-0.546875
4859,-0.625
4860,-0.359375
4861,-0.40625
4862,-0.34375
4863,-0.5625
4864,-0.296875
4865,-0.265625
4866,-0.15625
4867,-0.359375
4868,-0.515625
4869,-0.125
4870,-0.390625
4871,-0.515625
4872,-0.375
4873,0.046875
4874,-0.40625
4875,-0.6875
4876,-0.625
4877,-0.15625
4878,-0.453125
4879,-0.65625
4880,-0.609375
4881,-0.546875
4882,-0.546875
4883,-0.359375
4884,-0.28125
4885,-0.265625
4886,-0.234375
4887,-0.59375
4888,-0.46875
4889,-0.328125
4890,-0.25
4891,-0.0625
4892,-0.265625
4893,-0.09375
4894,-0.125
4895,-0.3125
4896,-0.46875
4897,-0.203125
4898,-0.578125
4899,-0.390625
4900,-0.21875
4901,-0.546875
4902,-0.21875
4903,-0.46875
4904,-0.46875
4905,-0.765625
4906,-0.15625
4907,-0.34375
4908,-0.21875
4909,-0.296875
4910,-0.046875
4911,-0.234375
4912,-0.234375
4913,-0.390625
4914,-0.515625
4915,-0.390625
4916,-0.328125
4917,-0.390625
4918,-0.421875
4919,-0.40625
4920,-0.5
4921,-0.578125
4922,-0.53125
4923,-0.640625
4924,-0.5625
4925,-0.4375
4926,-0.5625
4927,-0.21875
4928,-0.359375
4929,-0.78125
4930,-0.390625
4931,-0.53125
4932,-0.234375
4933,-0.375
4934,-0.53125
4935,-0.109375
4936,0.0625
4937,-0.1875
4938,-0.515625
4939,-0.28125
4940,-0.28125
4941,-0.25
4942,-0.5625
4943,-0.21875
4944,-0.3125
4945,-0.046875
4946,-0.109375
4947,-0.40625
4948,-0.484375
4949,-0.46875
4950,-0.296875
4951,-0.125
4952,0.03125
4953,-0.015625
4954,-0.234375
4955,-0.1875
4956,0.125
4957,-0.1875
4958,-0.4375
4959,-0.25
4960,-0.296875
4961,-0.1875
4962,0.0
4963,-0.0625
4964,-0.328125
4965,-0.28125
4966,-0.203125
4967,-0.09375
4968,-0.515625
4969,-0.328125
4970,-0.015625
4971,-0.171875
4972,-0.359375
4973,-0.59375
4974,-0.328125
4975,-0.59375
4976,-0.203125
4977,-0.640625
4978,-0.40625
4979,-0.203125
4980,-0.078125
4981,-0.15625
4982,-0.375
4983,-0.53125
4984,-0.46875
4985,-0.40625
4986,-0.140625
4987,-0.25
4988,-0.515625
4989,-0.578125
4990,-0.109375
4991,-0.390625
4992,-0.40625
4993,-0.328125
4994,-0.4375
4995,-0.53125
4996,-0.484375
4997,-0.546875
4998,-0.375
4999,-0.671875
5000,-0.46875
5001,-0.296875
5002,-0.515625
5003,-0.3125
5004,-0.203125
5005,-0.140625
5006,-0.15625
5007,-0.28125
5008,-0.328125
5009,-0.03125
5010,0.015625
5011,-0.234375
5012,-0.25
5013,-0.421875
5014,-0.15625
5015,-0.1875
5016,-0.296875
5017,-0.171875
5018,-0.640625
5019,-0.515625
5020,-0.328125
5021,0.0
5022,-0.046875
5023,0.015625
5024,-0.34375
5025,-0.25
5026,-0.078125
5027,-0.109375
5028,-0.171875
5029,-0.1875
5030,-0.046875
5031,-0.28125
5032,-0.140625
5033,-0.09375
5034,-0.3125
5035,-0.203125
5036,-0.21875
5037,-0.09375
5038,-0.015625
5039,-0.296875
5040,-0.359375
5041,-0.4375
5042,-0.515625
5043,-0.171875
5044,-0.28125
5045,-0.125
5046,-0.15625
5047,-0.109375
5048,0.09375
5049,-0.3125
5050,-0.140625
5051,-0.15625
5052,-0.25
5053,-0.203125
5054,-0.109375
5055,-0.5
5056,-0.0625
5057,-0.140625
5058,-0.4375
5059,-0.203125
5060,-0.15625
5061,-0.1875
5062,-0.4375
5063,-0.21875
5064,-0.34375
5065,-0.515625
5066,-0.21875
5067,-0.421875
5068,-0.3125
5069,-0.453125
5070,-0.6875
5071,-0.140625
5072,-0.328125
5073,-0.0625
5074,-0.296875
5075,-0.234375
5076,-0.40625
5077,-0.140625
5078,-0.40625
5079,-0.21875
5080,-0.421875
5081,-0.359375
5082,-0.3125
5083,-0.296875
5084,-0.21875
5085,-0.328125
5086,-0.6875
5087,-0.3125
5088,-0.484375
5089,-0.078125
5090,-0.3125
5091,-0.359375
5092,-0.34375
5093,-0.28125
5094,-0.296875
5095,-0.03125
5096,-0.078125
5097,-0.125
5098,-0.25
5099,-0.15625
5100,-0.3125
5101,-0.34375
5102,-0.1875
5103,0.015625
5104,-0.1875
5105,-0.296875
5106,-0.09375
5107,-0.359375
5108,0.125
5109,-0.015625
5110,-0.390625
5111,-0.3125
5112,-0.203125
5113,-0.28125
5114,-0.09375
5115,-0.09375
5116,0.03125
5117,0.0625
5118,-0.046875
5119,-0.203125
5120,-0.15625
5121,-0.5
5122,-0.078125
5123,-0.40625
5124,-0.46875
5125,-0.4375
5126,-0.359375
5127,-0.4375
5128,-0.265625
5129,-0.046875
5130,0.03125
5131,-0.203125
5132,-0.125
5133,0.078125
5134,0.140625
5135,-0.25
5136,0.375
5137,-0.234375
5138,-0.34375
5139,-0.484375
5140,-0.515625
5141,-0.46875
5142,0.1875
5143,-0.203125
5144,-0.0625
5145,0.046875
5146,-0.25
5147,-0.046875
5148,-0.171875
5149,-0.46875
5150,-0.203125
5151,-0.359375
5152,-0.3125
5153,-0.125
5154,-0.265625
5155,0.078125
5156,0.1875
5157,0.296875
5158,0.0
5159,-0.140625
5160,-0.015625
5161,-0.265625
5162,-0.296875
5163,0.0
5164,-0.28125
5165,-0.390625
5166,-0.640625
5167,-0.28125
5168,-0.59375
5169,-0.34375
5170,-0.078125
5171,-0.078125
5172,-0.4375
5173,-0.4375
5174,-0.640625
5175,-0.484375
5176,-0.4375
5177,-0.1875
5178,0.0625
5179,-0.125
5180,-0.484375
5181,-0.328125
5182,-0.140625
5183,0.15625
5184,0.109375
5185,-0.28125
5186,-0.21875
5187,-0.234375
5188,-0.1875
5189,-0.140625
5190,-0.125
5191,-0.09375
5192,-0.34375
5193,-0.078125
5194,-0.125
5195,-0.515625
5196,-0.15625
5197,-0.21875
5198,0.03125
5199,-0.375
5200,-0.1875
5201,-0.265625
5202,-0.3125
5203,0.0
5204,0.046875
5205,0.03125
5206,-0.0625
5207,-0.140625
5208,-0.078125
5209,-0.296875
5210,-0.625
5211,-0.640625
5212,-0.40625
5213,-0.1875
5214,-0.34375
5215,-0.375
5216,-0.15625
5217,-0.03125
5218,-0.296875
5219,-0.390625
5220,-0.6875
5221,-0.640625
5222,-0.40625
5223,-0.21875
5224,-0.359375
5225,-0.421875
5226,-0.296875
5227,-0.015625
5228,0.234375
5229,0.109375
5230,-0.046875
5231,-0.078125
5232,-0.109375
5233,-0.046875
5234,0.03125
5235,-0.28125
5236,0.078125
5237,0.078125
5238,-0.21875
5239,-0.1875
5240,-0.25
5241,-0.078125
5242,0.015625
5243,-0.0625
5244,0.140625
5245,-0.015625
5246,-0.1875
5247,-0.3125
5248,-0.3125
5249,-0.21875
5250,-0.03125
5251,0.125
5252,0.203125
5253,0.171875
5254,-0.046875
5255,-0.203125
5256,0.078125
5257,-0.015625
5258,-0.234375
5259,-0.109375
5260,-0.328125
5261,-0.125
5262,-0.234375
5263,-0.21875
5264,-0.484375
5265,-0.25
5266,-0.421875
5267,-0.359375
5268,-0.5625
5269,-0.515625
5270,-0.21875
5271,0.03125
5272,-0.34375
5273,-0.40625
5274,-0.265625
5275,0.109375
5276,-0.21875
5277,-0.046875
5278,-0.125
5279,0.078125
5280,-0.3125
5281,-0.09375
5282,-0.1875
5283,0.078125
5284,0.015625
5285,-0.171875
5286,-0.0625
5287,-0.296875
5288,-0.328125
5289,-0.421875
5290,-0.25
5291,-0.5
5292,-0.40625
5293,-0.515625
5294,-0.3125
5295,-0.109375
5296,0.03125
5297,0.03125
5298,0.015625
5299,0.09375
5300,0.03125
5301,-0.046875
5302,0.078125
5303,-0.078125
5304,0.140625
5305,0.078125
5306,0.1875
5307,-0.203125
5308,-0.0625
5309,-0.265625
5310,0.078125
5311,-0.09375
5312,0.28125
5313,-0.09375
5314,-0.15625
5315,-0.671875
5316,-0.640625
5317,-0.5
5318,-0.203125
5319,-0.046875
5320,-0.234375
5321,0.0
5322,-0.140625
5323,-0.09375
5324,-0.09375
5325,-0.0625
5326,0.09375
5327,-0.109375
5328,-0.15625
5329,-0.265625
5330,-0.375
5331,-0.046875
5332,-0.03125
5333,-0.0625
5334,-0.1875
5335,0.15625
5336,-0.125
5337,-0.203125
5338,-0.421875
5339,-0.109375
5340,-0.125
5341,-0.171875
5342,-0.34375
5343,-0.296875
5344,-0.4375
5345,-0.1875
5346,-0.171875
5347,-0.015625
5348,0.46875
5349,0.21875
5350,-0.09375
5351,-0.09375
5352,0.171875
5353,0.078125
5354,-0.09375
5355,0.078125
5356,-0.0625
5357,0.03125
5358,-0.34375
5359,0.125
5360,-0.125
5361,0.046875
5362,0.265625
5363,-0.140625
5364,-0.140625
5365,-0.015625
5366,-0.078125
5367,-0.546875
5368,-0.171875
5369,-0.203125
5370,-0.046875
5371,-0.125
5372,-0.171875
5373,0.203125
5374,0.1875
5375,0.0
5376,-0.046875
5377,-0.265625
5378,-0.046875
5379,0.078125
5380,-0.3125
5381,-0.15625
5382,0.046875
5383,-0.09375
5384,-0.125
5385,-0.578125
5386,-0.421875
5387,-0.359375
5388,-0.34375
5389,-0.34375
5390,-0.34375
5391,-0.890625
5392,-0.765625
5393,-1.03125
5394,-1.453125
5395,-1.5625
5396,-1.8125
5397,-1.8125
5398,-1.78125
5399,-1.828125
5400,-2.28125
5401,-2.546875
5402,-2.625
5403,-3.078125
5404,-3.40625
5405,-3.875
5406,-4.109375
5407,-4.21875
5408,-4.34375
5409,-4.59375
5410,-4.859375
5411,-5.484375
5412,-5.734375
5413,-6.0
5414,-6.515625
5415,-6.65625
5416,-7.1875
5417,-7.1875
5418,-7.625
5419,-7.765625
5420,-8.328125
5421,-8.84375
5422,-9.21875
5423,-9.28125
5424,-9.34375
5425,-9.53125
5426,-9.5625
5427,-9.78125
5428,-10.015625
5429,-10.28125
5430,-10.5
5431,-10.59375
5432,-10.640625
5433,-10.640625
5434,-11.34375
5435,-11.109375
5436,-11.25
5437,-11.203125
5438,-11.375
5439,-11.578125
5440,-11.734375
5441,-11.765625
5442,-11.953125
5443,-12.15625
5444,-12.125
5445,-12.1875
5446,-12.25
5447,-12.5
5448,-12.328125
5449,-12.3125
5450,-12.015625
5451,-12.609375
5452,-12.375
5453,-12.765625
5454,-12.40625
5455,-12.328125
5456,-12.765625
5457,-12.90625
5458,-12.96875
5459,-12.890625
5460,-12.84375
5461,-13.046875
5462,-13.3125
5463,-13.015625
5464,-13.15625
5465,-13.265625
5466,-12.765625
5467,-13.265625
5468,-13.140625
5469,-13.453125
5470,-13.4375
5471,-13.5625
5472,-13.484375
5473,-13.234375
5474,-13.5625
5475,-13.09375
5476,-13.4375
5477,-13.578125
5478,-13.5
5479,-13.421875
5480,-13.453125
5481,-13.609375
5482,-13.671875
5483,-13.484375
5484,-13.84375
5485,-13.453125
5486,-13.515625
5487,-13.75
5488,-13.40625
5489,-13.390625
5490,-13.234375
5491,-13.5
5492,-13.53125
5493,-13.484375
5494,-13.390625
5495,-13.78125
5496,-13.59375
5497,-13.625
5498,-13.765625
5499,-13.59375
5500,-13.46875
5501,-13.765625
5502,-13.578125
5503,-13.25
5504,-13.484375
5505,-13.75
5506,-13.59375
5507,-13.859375
5508,-13.4375
5509,-13.34375
5510,-13.453125
5511,-13.484375
5512,-13.578125
5513,-13.640625
5514,-13.625
5515,-13.75
5516,-13.3125
5517,-13.21875
5518,-13.5
5519,-13.390625
5520,-13.46875
5521,-13.4375
5522,-13.640625
5523,-13.53125
5524,-13.59375
5525,-13.578125
5526,-13.65625
5527,-13.828125
5528,-13.78125
5529,-13.78125
5530,-13.796875
5531,-13.703125
5532,-14.03125
5533,-13.640625
5534,-13.625
5535,-13.796875
5536,-13.65625
5537,-13.59375
5538,-13.65625
5539,-13.328125
5540,-13.96875
5541,-13.765625
5542,-13.71875
5543,-13.625
5544,-13.71875
5545,-13.515625
5546,-13.671875
5547,-13.59375
5548,-13.875
5549,-13.859375
5550,-13.78125
5551,-13.84375
5552,-13.6875
5553,-13.96875
5554,-13.953125
5555,-13.6875
5556,-13.515625
5557,-13.671875
5558,-13.703125
5559,-13.609375
5560,-13.640625
5561,-13.546875
5562,-13.671875
5563,-13.5625
5564,-13.28125
5565,-13.515625
5566,-13.90625
5567,-13.859375
5568,-13.796875
5569,-13.828125
5570,-13.609375
5571,-13.65625
5572,-13.515625
5573,-13.828125
5574,-13.8125
5575,-13.84375
5576,-13.765625
5577,-13.6875
5578,-13.578125
5579,-13.5
5580,-13.515625
5581,-13.546875
5582,-13.5625
5583,-13.609375
5584,-13.84375
5585,-13.421875
5586,-13.34375
5587,-13.703125
5588,-13.515625
5589,-13.890625
5590,-13.6875
5591,-13.71875
5592,-13.71875
5593,-13.703125
5594,-13.6875
5595,-13.75
5596,-14.1875
5597,-13.921875
5598,-13.609375
5599,-13.546875
5600,-13.5
5601,-13.703125
5602,-13.984375
5603,-14.0625
5604,-13.828125
5605,-13.828125
5606,-13.671875
5607,-13.984375
5608,-14.015625
5609,-13.890625
5610,-14.21875
5611,-14.0
5612,-14.078125
5613,-14.109375
5614,-14.140625
5615,-14.09375
5616,-14.375
5617,-14.28125
5618,-14.296875
5619,-14.203125
5620,-14.296875
5621,-13.96875
5622,-14.171875
5623,-14.09375
5624,-14.140625
5625,-14.25
5626,-14.25
5627,-14.25
5628,-13.96875
5629,-14.21875
5630,-13.890625
5631,-14.265625
5632,-14.234375
5633,-14.15625
5634,-13.75
5635,-13.953125
5636,-14.140625
5637,-13.875
5638,-14.078125
5639,-13.484375
5640,-13.875
5641,-13.6875
5642,-13.75
5643,-13.953125
5644,-13.828125
5645,-13.875
5646,-13.84375
5647,-13.875
5648,-13.59375
5649,-13.6875
5650,-13.859375
5651,-13.625
5652,-13.984375
5653,-13.765625
5654,-13.46875
5655,-13.6875
5656,-13.890625
5657,-13.546875
5658,-13.46875
5659,-13.65625
5660,-13.796875
5661,-13.515625
5662,-13.96875
5663,-13.671875
5664,-13.71875
5665,-13.78125
5666,-13.84375
5667,-14.046875
5668,-14.078125
5669,-14.09375
5670,-14.015625
5671,-14.578125
5672,-14.0625
5673,-14.640625
5674,-14.140625
5675,-13.984375
5676,-14.1875
5677,-13.984375
5678,-14.203125
5679,-14.21875
5680,-14.078125
5681,-14.1875
5682,-13.984375
5683,-14.15625
5684,-13.921875
5685,-14.0
5686,-14.125
5687,-14.140625
5688,-13.9375
5689,-14.109375
5690,-14.015625
5691,-14.03125
5692,-13.84375
5693,-13.96875
5694,-13.828125
5695,-13.796875
5696,-14.15625
5697,-13.75
5698,-14.234375
5699,-13.609375
5700,-13.625
5701,-13.75
5702,-13.84375
5703,-13.46875
5704,-13.9375
5705,-13.8125
5706,-13.828125
5707,-14.125
5708,-13.78125
5709,-14.09375
5710,-13.734375
5711,-13.671875
5712,-14.0
5713,-13.828125
5714,-14.078125
5715,-13.96875
5716,-14.1875
5717,-14.203125
5718,-14.125
5719,-14.0625
5720,-14.03125
5721,-14.25
5722,-14.0625
5723,-14.15625
5724,-14.421875
5725,-14.234375
5726,-14.296875
5727,-14.21875
5728,-13.9375
5729,-14.4375
5730,-14.171875
5731,-14.578125
5732,-14.203125
5733,-14.40625
5734,-13.984375
5735,-14.34375
5736,-13.671875
5737,-13.796875
5738,-14.09375
5739,-14.0
5740,-14.125
5741,-13.921875
5742,-14.15625
5743,-14.21875
5744,-13.8125
5745,-14.09375
5746,-14.21875
5747,-14.1875
5748,-14.015625
5749,-14.015625
5750,-14.15625
5751,-14.03125
5752,-13.9375
5753,-13.953125
5754,-14.1875
5755,-14.203125
5756,-13.71875
5757,-14.21875
5758,-13.90625
5759,-14.15625
5760,-13.984375
5761,-14.1875
5762,-13.890625
5763,-13.828125
5764,-13.9375
5765,-13.625
5766,-14.390625
5767,-13.953125
5768,-14.265625
5769,-14.09375
5770,-14.234375
5771,-14.03125
5772,-13.921875
5773,-14.03125
5774,-14.03125
5775,-14.0625
5776,-14.25
5777,-14.296875
5778,-13.796875
5779,-14.265625
5780,-14.078125
5781,-14.015625
5782,-14.046875
5783,-13.765625
5784,-14.1875
5785,-14.046875
5786,-13.921875
5787,-13.546875
5788,-13.890625
5789,-13.90625
5790,-14.09375
5791,-14.09375
5792,-14.28125
5793,-13.8125
5794,-13.859375
5795,-14.1875
5796,-14.140625
5797,-14.1875
5798,-14.015625
5799,-14.203125
5800,-14.15625
5801,-13.921875
5802,-13.828125
5803,-13.9375
5804,-14.078125
5805,-14.046875
5806,-13.71875
5807,-13.59375
5808,-13.859375
5809,-13.609375
5810,-13.875
5811,-13.84375
5812,-13.59375
5813,-13.65625
5814,-13.703125
5815,-13.953125
5816,-13.953125
5817,-13.8125
5818,-14.0
5819,-14.234375
5820,-13.90625
5821,-13.71875
5822,-13.734375
5823,-13.59375
5824,-13.875
5825,-13.390625
5826,-14.046875
5827,-13.765625
5828,-13.65625
5829,-13.96875
5830,-13.78125
5831,-13.546875
5832,-13.75
5833,-13.90625
5834,-13.609375
5835,-13.75
5836,-13.921875
5837,-13.828125
5838,-13.78125
5839,-14.078125
5840,-13.6875
5841,-14.046875
5842,-14.140625
5843,-13.515625
5844,-14.0
5845,-13.875
5846,-13.8125
5847,-13.96875
5848,-13.53125
5849,-13.71875
5850,-13.640625
5851,-13.859375
5852,-14.0
5853,-14.015625
5854,-14.140625
5855,-13.875
5856,-13.71875
5857,-14.125
5858,-13.875
5859,-13.734375
5860,-13.984375
5861,-13.859375
5862,-13.546875
5863,-13.734375
5864,-13.640625
5865,-13.75
5866,-14.203125
5867,-13.953125
5868,-14.109375
5869,-13.765625
5870,-13.921875
5871,-13.75
5872,-13.875
5873,-13.796875
5874,-13.421875
5875,-13.671875
5876,-13.828125
5877,-13.890625
5878,-13.609375
5879,-13.390625
5880,-14.078125
5881,-13.671875
5882,-13.671875
5883,-13.71875
5884,-13.703125
5885,-13.578125
5886,-13.375
5887,-13.828125
5888,-13.53125
5889,-13.453125
5890,-13.40625
5891,-13.53125
5892,-13.328125
5893,-13.515625
5894,-13.765625
5895,-13.953125
5896,-13.625
5897,-13.578125
5898,-13.34375
5899,-13.484375
5900,-13.421875
5901,-13.65625
5902,-13.875
5903,-13.65625
5904,-13.75
5905,-13.328125
5906,-13.765625
5907,-13.53125
5908,-13.5
5909,-13.359375
5910,-13.828125
5911,-14.046875
5912,-13.515625
5913,-13.875
5914,-13.609375
5915,-13.515625
5916,-13.515625
5917,-13.6875
5918,-13.671875
5919,-13.390625
5920,-13.78125
5921,-13.78125
5922,-13.6875
5923,-13.5625
5924,-13.75
5925,-13.484375
5926,-13.1875
5927,-13.34375
5928,-13.75
5929,-13.453125
5930,-13.765625
5931,-13.71875
5932,-13.375
5933,-13.5625
5934,-13.40625
5935,-13.40625
5936,-13.515625
5937,-13.8125
5938,-13.65625
5939,-13.75
5940,-13.671875
5941,-14.03125
5942,-13.640625
5943,-13.515625
5944,-13.46875
5945,-13.5625
5946,-14.0
5947,-13.71875
5948,-13.921875
5949,-13.5
5950,-13.71875
5951,-13.890625
5952,-13.75
5953,-14.140625
5954,-14.109375
5955,-14.0625
5956,-13.90625
5957,-13.78125
5958,-14.28125
5959,-13.953125
5960,-13.84375
5961,-14.078125
5962,-13.71875
5963,-13.96875
5964,-14.125
5965,-13.78125
5966,-13.90625
5967,-13.9375
5968,-13.671875
5969,-13.9375
5970,-13.796875
5971,-14.0
5972,-14.21875
5973,-13.84375
5974,-14.078125
5975,-14.0
5976,-14.0
5977,-14.0
5978,-13.65625
5979,-13.84375
5980,-13.859375
5981,-14.296875
5982,-14.296875
5983,-14.140625
5984,-14.1875
5985,-14.015625
5986,-14.125
5987,-14.0
5988,-14.3125
5989,-14.3125
5990,-14.171875
5991,-14.234375
5992,-13.796875
5993,-14.15625
5994,-14.046875
5995,-13.875
5996,-13.90625
5997,-14.09375
5998,-14.296875
5999,-13.984375
6000,-14.109375
6001,-13.9375
6002,-13.890625
6003,-13.84375
6004,-13.796875
6005,-14.0
6006,-14.078125
6007,-14.1875
6008,-14.203125
6009,-13.828125
6010,-14.0
6011,-14.1875
6012,-13.984375
6013,-13.859375
6014,-13.890625
6015,-13.96875
6016,-13.625
6017,-13.921875
6018,-13.828125
6019,-13.671875
6020,-13.671875
6021,-13.75
6022,-13.5625
6023,-13.734375
6024,-14.015625
6025,-13.875
6026,-14.078125
6027,-13.921875
6028,-13.78125
6029,-13.734375
6030,-13.609375
6031,-14.046875
6032,-14.1875
6033,-14.140625
6034,-14.0
6035,-14.15625
6036,-13.875
6037,-13.859375
6038,-13.625
6039,-13.65625
6040,-13.734375
6041,-13.953125
6042,-13.984375
6043,-13.828125
6044,-13.90625
6045,-14.078125
6046,-13.828125
6047,-13.875
6048,-14.203125
6049,-13.5625
6050,-13.734375
6051,-13.78125
6052,-13.90625
6053,-13.828125
6054,-13.953125
6055,-13.890625
6056,-13.9375
6057,-13.9375
6058,-14.03125
6059,-13.765625
6060,-14.03125
6061,-14.359375
6062,-13.890625
6063,-13.828125
6064,-13.8125
6065,-13.90625
6066,-13.84375
6067,-13.71875
6068,-13.75
6069,-14.015625
6070,-13.734375
6071,-13.671875
6072,-13.90625
6073,-14.140625
6074,-13.859375
6075,-14.125
6076,-14.046875
6077,-13.546875
6078,-13.9375
6079,-13.546875
6080,-13.515625
6081,-13.953125
6082,-13.984375
6083,-14.4375
6084,-13.78125
6085,-13.8125
6086,-13.984375
6087,-14.0
6088,-13.84375
6089,-14.046875
6090,-13.6875
6091,-14.34375
6092,-14.03125
6093,-13.828125
6094,-13.90625
6095,-13.765625
6096,-13.640625
6097,-13.34375
6098,-14.109375
6099,-14.0
6100,-14.1875
6101,-13.875
6102,-14.125
6103,-14.3125
6104,-13.828125
6105,-13.625
6106,-14.125
6107,-13.625
6108,-13.515625
6109,-13.953125
6110,-13.75
6111,-14.0625
6112,-14.09375
6113,-13.875
6114,-13.59375
6115,-13.5
6116,-13.796875
6117,-13.9375
6118,-13.8125
6119,-13.625
6120,-13.75
6121,-13.390625
6122,-13.34375
6123,-13.203125
6124,-13.25
6125,-13.328125
6126,-13.65625
6127,-13.859375
6128,-13.859375
6129,-14.1875
6130,-13.46875
6131,-13.84375
6132,-13.5625
6133,-13.65625
6134,-13.546875
6135,-13.6875
6136,-13.8125
6137,-13.671875
6138,-13.65625
6139,-13.53125
6140,-14.0
6141,-13.75
6142,-13.890625
6143,-13.671875
6144,-13.46875
6145,-14.09375
6146,-13.921875
6147,-14.265625
6148,-14.1875
6149,-14.015625
6150,-13.734375
6151,-14.109375
6152,-14.28125
6153,-14.140625
6154,-14.3125
6155,-14.015625
6156,-13.953125
6157,-14.375
6158,-14.265625
6159,-13.921875
6160,-14.0625
6161,-13.796875
6162,-13.921875
6163,-13.296875
6164,-13.3125
6165,-13.046875
6166,-13.1875
6167,-12.640625
6168,-12.546875
6169,-12.3125
6170,-11.890625
6171,-11.875
6172,-11.296875
6173,-11.203125
6174,-10.71875
6175,-10.828125
6176,-10.59375
6177,-9.96875
6178,-9.8125
6179,-8.921875
6180,-8.734375
6181,-8.78125
6182,-8.5
6183,-7.984375
6184,-7.59375
6185,-7.484375
6186,-7.078125
6187,-7.015625
6188,-6.609375
6189,-5.875
6190,-5.5
6191,-5.5625
6192,-5.09375
6193,-4.734375
6194,-4.703125
6195,-4.09375
6196,-4.21875
6197,-3.96875
6198,-3.71875
6199,-3.703125
6200,-3.5
6201,-3.53125
6202,-3.328125
6203,-3.34375
6204,-3.171875
6205,-2.984375
6206,-3.109375
6207,-2.75
6208,-2.9375
6209,-2.5
6210,-2.546875
6211,-2.65625
6212,-2.484375
6213,-2.1875
6214,-2.265625
6215,-2.09375
6216,-2.1875
6217,-1.984375
6218,-2.09375
6219,-1.96875
6220,-2.15625
6221,-2.078125
6222,-1.875
6223,-1.921875
6224,-1.703125
6225,-1.78125
6226,-1.3125
6227,-1.9375
6228,-1.5625
6229,-1.796875
6230,-1.953125
6231,-1.59375
6232,-1.59375
6233,-1.515625
6234,-1.515625
6235,-1.390625
6236,-1.625
6237,-1.671875
6238,-1.46875
6239,-1.484375
6240,-0.9375
6241,-1.421875
6242,-1.171875
6243,-1.15625
6244,-1.375
6245,-1.234375
6246,-1.390625
6247,-1.109375
6248,-1.21875
6249,-1.25
6250,-1.21875
6251,-1.25
6252,-1.265625
6253,-0.875
6254,-1.21875
6255,-0.890625
6256,-1.1875
6257,-1.0
6258,-1.4375
6259,-1.375
6260,-1.265625
6261,-1.234375
6262,-0.390625
6263,-1.09375
6264,-1.0625
6265,-1.296875
6266,-1.03125
6267,-0.890625
6268,-0.609375
6269,-0.84375
6270,-0.9375
6271,-0.78125
6272,-1.15625
6273,-0.8125
6274,-0.984375
6275,-1.171875
6276,-0.734375
6277,-0.921875
6278,-0.703125
6279,-1.03125
6280,-0.71875
6281,-0.921875
6282,-0.9375
6283,-1.0
6284,-0.640625
6285,-0.96875
6286,-1.0
6287,-0.859375
6288,-1.21875
6289,-0.578125
6290,-0.65625
6291,-0.515625
6292,-0.765625
6293,-0.390625
6294,-1.109375
6295,-0.546875
6296,-0.5625
6297,-0.578125
6298,-0.90625
6299,-0.6875
6300,-1.015625
6301,-0.5625
6302,-0.859375
6303,-0.75
6304,-0.859375
6305,-0.671875
6306,-0.8125
6307,-0.734375
6308,-0.6875
6309,-0.875
6310,-0.9375
6311,-0.40625
6312,-0.984375
6313,-0.46875
6314,-0.5
6315,-0.578125
6316,-0.71875
6317,-0.71875
6318,-0.421875
6319,-0.640625
6320,-0.328125
6321,-1.0
6322,-0.765625
6323,-0.75
6324,-0.703125
6325,-0.796875
6326,-0.703125
6327,-0.578125
6328,-0.8125
6329,-0.59375
6330,-0.59375
6331,-0.53125
6332,-0.9375
6333,-0.578125
6334,-0.609375
6335,-0.65625
6336,-0.625
6337,-0.625
6338,-0.40625
6339,-0.390625
6340,-0.765625
6341,-0.53125
6342,-0.578125
6343,-0.875
6344,-0.296875
6345,-0.28125
6346,-0.328125
6347,-0.265625
6348,-0.40625
6349,-0.40625
6350,-0.625
6351,-0.46875
6352,-0.46875
6353,-0.28125
6354,-0.375
6355,-0.5
6356,-0.421875
6357,-0.421875
6358,-0.609375
6359,-0.578125
6360,-0.703125
6361,-0.6875
6362,-0.375
6363,-0.734375
6364,-0.171875
6365,-0.703125
6366,-0.046875
6367,-0.375
6368,-0.40625
6369,-0.390625
6370,-0.5
6371,-0.703125
6372,-0.453125
6373,-0.5
6374,-0.53125
6375,-0.40625
6376,-0.390625
6377,-0.828125
6378,-0.5625
6379,-0.765625
6380,-0.375
6381,-0.734375
6382,-0.515625
6383,-0.640625
6384,-0.328125
6385,-0.796875
6386,-0.5
6387,-0.4375
6388,-0.265625
6389,-0.484375
6390,-0.25
6391,-0.5
6392,-0.09375
6393,-0.015625
6394,-0.4375
6395,-0.265625
6396,-0.109375
6397,-0.15625
6398,-0.484375
6399,-0.453125
6400,-0.390625
6401,-0.484375
6402,-0.34375
6403,-0.265625
6404,-0.28125
6405,-0.578125
6406,-0.265625
6407,-0.53125
6408,-0.4375
6409,-0.71875
6410,-0.53125
6411,-0.21875
6412,-0.453125
6413,-0.234375
6414,-0.21875
6415,-0.4375
6416,-0.390625
6417,-0.546875
6418,-0.375
6419,-0.359375
6420,-0.453125
6421,-0.5625
6422,-0.359375
6423,-0.21875
6424,-0.34375
6425,-0.640625
6426,-0.390625
6427,-0.75
6428,-0.734375
6429,-0.4375
6430,-0.5
6431,-0.421875
6432,-0.359375
6433,-0.203125
6434,-0.59375
